ID,Флаг дозвона,Флаг продажи,Расходы,PV,NPV
22381,0,0,31,0,-31
22382,0,0,72,0,-72
22383,1,1,317,1768,1451
22384,0,0,14,0,-14
22385,1,0,49,0,-49
22386,0,0,58,0,-58
22387,0,0,35,0,-35
22388,0,0,12,0,-12
22389,1,1,1975,1739,-236
22390,1,1,153,1470,1317
22391,1,0,52,0,-52
22392,0,0,16,0,-16
22393,1,1,645,1583,938
22394,1,0,84,0,-84
22395,1,0,22,0,-22
22396,1,0,8,0,-8
22397,1,0,99,0,-99
22398,1,1,295,1303,1008
22399,0,0,21,0,-21
22400,1,0,266,0,-266
22401,0,0,26,0,-26
22402,1,0,6,0,-6
22403,0,0,110,0,-110
22404,0,0,52,0,-52
22405,0,0,46,0,-46
22406,1,1,375,1287,912
22407,1,0,67,0,-67
22408,0,0,0,0,0
22409,1,0,53,0,-53
22410,0,0,131,0,-131
22411,0,0,188,0,-188
22412,1,0,33,0,-33
22413,1,1,961,1445,484
22414,1,0,38,0,-38
22415,1,0,46,0,-46
22416,1,1,90,1377,1287
22417,1,1,600,1605,1005
22418,1,1,312,1825,1513
22419,0,0,104,0,-104
22420,1,0,19,0,-19
22421,1,0,55,0,-55
22422,1,0,25,0,-25
22423,1,1,549,1297,748
22424,0,0,118,0,-118
22425,0,0,11,0,-11
22426,0,0,63,0,-63
22427,1,1,456,1256,800
22428,0,0,1,0,-1
22429,0,0,45,0,-45
22430,1,0,22,0,-22
22431,1,0,66,0,-66
22432,1,0,12,0,-12
22433,1,1,983,1850,867
22434,0,0,0,0,0
22435,1,0,78,0,-78
22436,1,0,0,0,0
22437,1,0,21,0,-21
22438,0,0,36,0,-36
22439,0,0,332,0,-332
22440,0,0,17,0,-17
22441,1,0,18,0,-18
22442,0,0,85,0,-85
22443,0,0,12,0,-12
22444,1,1,178,1700,1522
22445,0,0,43,0,-43
22446,1,0,34,0,-34
22447,0,0,67,0,-67
22448,1,1,409,1558,1149
22449,0,0,29,0,-29
22450,0,0,14,0,-14
22451,1,1,309,2365,2056
22452,0,0,20,0,-20
22453,1,1,470,1554,1084
22454,0,0,4,0,-4
22455,1,0,2,0,-2
22456,1,0,52,0,-52
22457,1,1,371,2714,2343
22458,1,0,7,0,-7
22459,1,1,243,1344,1101
22460,1,1,314,1374,1060
22461,0,0,3,0,-3
22462,0,0,2,0,-2
22463,0,0,10,0,-10
22464,0,0,39,0,-39
22465,1,1,2040,1347,-693
22466,0,0,215,0,-215
22467,1,1,1252,1235,-17
22468,1,0,12,0,-12
22469,0,0,34,0,-34
22470,1,0,124,0,-124
22471,1,1,275,1330,1055
22472,1,1,580,1576,996
22473,0,0,15,0,-15
22474,0,0,84,0,-84
22475,1,0,69,0,-69
22476,0,0,27,0,-27
22477,0,0,68,0,-68
22478,0,0,37,0,-37
22479,0,0,3,0,-3
22480,0,0,26,0,-26
22481,0,0,3,0,-3
22482,0,0,64,0,-64
22483,1,0,130,0,-130
22484,1,0,16,0,-16
22485,0,0,5,0,-5
22486,1,1,913,1917,1004
22487,0,0,0,0,0
22488,1,1,592,1651,1059
22489,0,0,14,0,-14
22490,0,0,39,0,-39
22491,1,1,1254,1254,0
22492,1,1,315,1236,921
22493,1,0,87,0,-87
22494,1,0,160,0,-160
22495,1,1,2747,1805,-942
22496,1,0,61,0,-61
22497,0,0,75,0,-75
22498,1,1,601,1236,635
22499,0,0,37,0,-37
22500,0,0,1,0,-1
22501,1,0,51,0,-51
22502,1,1,167,1236,1069
22503,1,1,665,1527,862
22504,0,0,38,0,-38
22505,0,0,14,0,-14
22506,1,0,132,0,-132
22507,0,0,139,0,-139
22508,0,0,2,0,-2
22509,1,1,820,1281,461
22510,0,0,97,0,-97
22511,0,0,41,0,-41
22512,1,1,720,1526,806
22513,1,0,76,0,-76
22514,1,1,713,1720,1007
22515,0,0,35,0,-35
22516,1,1,272,2890,2618
22517,1,0,8,0,-8
22518,1,0,17,0,-17
22519,0,0,14,0,-14
22520,0,0,20,0,-20
22521,1,1,169,1325,1156
22522,1,1,452,1759,1307
22523,1,0,25,0,-25
22524,1,0,38,0,-38
22525,0,0,114,0,-114
22526,1,0,25,0,-25
22527,0,0,24,0,-24
22528,1,1,161,2033,1872
22529,1,1,327,1274,947
22530,0,0,155,0,-155
22531,1,0,17,0,-17
22532,0,0,1,0,-1
22533,0,0,73,0,-73
22534,0,0,61,0,-61
22535,1,1,24,1754,1730
22536,0,0,5,0,-5
22537,1,0,10,0,-10
22538,0,0,181,0,-181
22539,1,0,24,0,-24
22540,1,0,16,0,-16
22541,1,0,5,0,-5
22542,1,0,118,0,-118
22543,1,0,39,0,-39
22544,0,0,18,0,-18
22545,1,0,8,0,-8
22546,1,0,25,0,-25
22547,1,1,39,1568,1529
22548,1,0,295,0,-295
22549,1,1,311,1251,940
22550,0,0,28,0,-28
22551,1,1,63,1928,1865
22552,1,1,558,2015,1457
22553,1,0,36,0,-36
22554,1,0,4,0,-4
22555,1,1,2,1405,1403
22556,0,0,2,0,-2
22557,1,0,62,0,-62
22558,1,1,271,1397,1126
22559,0,0,56,0,-56
22560,0,0,98,0,-98
22561,0,0,24,0,-24
22562,1,0,20,0,-20
22563,1,0,19,0,-19
22564,0,0,63,0,-63
22565,1,0,40,0,-40
22566,1,1,200,1552,1352
22567,0,0,62,0,-62
22568,1,0,2,0,-2
22569,0,0,12,0,-12
22570,0,0,84,0,-84
22571,0,0,108,0,-108
22572,1,0,55,0,-55
22573,1,1,278,1277,999
22574,1,0,55,0,-55
22575,0,0,0,0,0
22576,0,0,3,0,-3
22577,1,1,936,1311,375
22578,0,0,14,0,-14
22579,1,0,20,0,-20
22580,0,0,26,0,-26
22581,1,0,63,0,-63
22582,1,0,33,0,-33
22583,0,0,55,0,-55
22584,1,1,450,1623,1173
22585,1,1,396,1421,1025
22586,1,0,23,0,-23
22587,1,0,54,0,-54
22588,1,0,50,0,-50
22589,1,1,1424,1307,-117
22590,1,0,17,0,-17
22591,1,1,617,1827,1210
22592,1,0,35,0,-35
22593,1,1,1448,1878,430
22594,1,1,1164,1277,113
22595,1,0,43,0,-43
22596,1,0,2,0,-2
22597,1,0,20,0,-20
22598,0,0,62,0,-62
22599,0,0,76,0,-76
22600,1,0,43,0,-43
22601,1,0,11,0,-11
22602,0,0,31,0,-31
22603,0,0,13,0,-13
22604,1,0,15,0,-15
22605,0,0,35,0,-35
22606,0,0,1,0,-1
22607,0,0,9,0,-9
22608,0,0,3,0,-3
22609,0,0,33,0,-33
22610,1,0,67,0,-67
22611,0,0,13,0,-13
22612,1,1,524,1664,1140
22613,0,0,84,0,-84
22614,1,1,814,1273,459
22615,0,0,16,0,-16
22616,1,0,14,0,-14
22617,1,0,14,0,-14
22618,1,1,511,3063,2552
22619,1,0,0,0,0
22620,0,0,85,0,-85
22621,1,0,13,0,-13
22622,0,0,196,0,-196
22623,1,1,309,1537,1228
22624,0,0,135,0,-135
22625,1,1,1131,1994,863
22626,0,0,31,0,-31
22627,0,0,180,0,-180
22628,1,1,89,1489,1400
22629,0,0,1,0,-1
22630,0,0,9,0,-9
22631,1,0,24,0,-24
22632,0,0,21,0,-21
22633,0,0,21,0,-21
22634,1,0,18,0,-18
22635,0,0,52,0,-52
22636,1,1,868,1451,583
22637,1,1,482,1353,871
22638,1,1,143,1346,1203
22639,1,1,552,1477,925
22640,1,0,43,0,-43
22641,1,0,37,0,-37
22642,1,0,7,0,-7
22643,0,0,12,0,-12
22644,1,0,49,0,-49
22645,1,0,6,0,-6
22646,1,1,867,1560,693
22647,0,0,33,0,-33
22648,0,0,18,0,-18
22649,1,1,125,1358,1233
22650,1,1,43,1762,1719
22651,0,0,41,0,-41
22652,1,1,202,1341,1139
22653,1,0,0,0,0
22654,1,1,758,1531,773
22655,1,1,367,1414,1047
22656,1,1,61,2208,2147
22657,0,0,55,0,-55
22658,0,0,84,0,-84
22659,0,0,50,0,-50
22660,1,0,152,0,-152
22661,1,0,25,0,-25
22662,0,0,59,0,-59
22663,1,1,683,1376,693
22664,0,0,16,0,-16
22665,0,0,306,0,-306
22666,1,0,129,0,-129
22667,1,1,707,1586,879
22668,1,0,35,0,-35
22669,1,1,1259,1425,166
22670,1,1,283,1499,1216
22671,0,0,248,0,-248
22672,1,1,1780,3304,1524
22673,1,1,566,1561,995
22674,0,0,35,0,-35
22675,0,0,51,0,-51
22676,1,0,145,0,-145
22677,0,0,29,0,-29
22678,0,0,53,0,-53
22679,1,0,102,0,-102
22680,1,0,168,0,-168
22681,0,0,4,0,-4
22682,0,0,25,0,-25
22683,0,0,50,0,-50
22684,0,0,49,0,-49
22685,1,1,2313,1267,-1046
22686,0,0,127,0,-127
22687,1,0,11,0,-11
22688,0,0,68,0,-68
22689,1,1,608,1333,725
22690,1,1,97,1890,1793
22691,0,0,77,0,-77
22692,1,1,127,1670,1543
22693,1,1,1989,1433,-556
22694,1,0,48,0,-48
22695,1,0,21,0,-21
22696,0,0,136,0,-136
22697,1,0,12,0,-12
22698,0,0,1,0,-1
22699,0,0,37,0,-37
22700,1,0,40,0,-40
22701,1,1,509,1417,908
22702,1,0,20,0,-20
22703,0,0,15,0,-15
22704,1,1,404,1269,865
22705,0,0,60,0,-60
22706,1,1,526,1419,893
22707,0,0,27,0,-27
22708,1,0,1,0,-1
22709,1,0,14,0,-14
22710,1,1,838,2937,2099
22711,0,0,36,0,-36
22712,0,0,81,0,-81
22713,1,0,28,0,-28
22714,0,0,62,0,-62
22715,0,0,14,0,-14
22716,0,0,131,0,-131
22717,1,1,754,3016,2262
22718,1,1,188,1289,1101
22719,1,0,6,0,-6
22720,1,1,1688,1240,-448
22721,1,0,157,0,-157
22722,1,0,23,0,-23
22723,1,0,9,0,-9
22724,1,1,276,1562,1286
22725,1,1,628,1259,631
22726,1,1,97,1341,1244
22727,1,1,156,1514,1358
22728,1,0,120,0,-120
22729,1,0,14,0,-14
22730,0,0,74,0,-74
22731,0,0,13,0,-13
22732,1,0,100,0,-100
22733,1,1,523,2400,1877
22734,1,1,1014,1663,649
22735,1,0,36,0,-36
22736,0,0,10,0,-10
22737,1,1,761,2957,2196
22738,1,0,28,0,-28
22739,1,0,54,0,-54
22740,1,0,8,0,-8
22741,0,0,10,0,-10
22742,1,0,88,0,-88
22743,0,0,6,0,-6
22744,0,0,31,0,-31
22745,0,0,20,0,-20
22746,1,1,926,1606,680
22747,1,0,20,0,-20
22748,1,0,39,0,-39
22749,1,1,947,1474,527
22750,1,1,278,1572,1294
22751,0,0,1,0,-1
22752,0,0,135,0,-135
22753,0,0,14,0,-14
22754,0,0,23,0,-23
22755,1,1,23,1255,1232
22756,0,0,55,0,-55
22757,1,0,92,0,-92
22758,1,0,65,0,-65
22759,1,1,507,1503,996
22760,1,1,114,1629,1515
22761,0,0,165,0,-165
22762,1,0,120,0,-120
22763,1,0,130,0,-130
22764,0,0,30,0,-30
22765,0,0,25,0,-25
22766,1,1,372,1284,912
22767,1,0,75,0,-75
22768,1,0,79,0,-79
22769,0,0,48,0,-48
22770,0,0,85,0,-85
22771,0,0,26,0,-26
22772,1,0,29,0,-29
22773,0,0,118,0,-118
22774,0,0,55,0,-55
22775,1,0,113,0,-113
22776,0,0,0,0,0
22777,0,0,37,0,-37
22778,1,1,1091,1342,251
22779,1,1,189,1392,1203
22780,1,0,143,0,-143
22781,1,0,0,0,0
22782,0,0,29,0,-29
22783,1,0,116,0,-116
22784,1,1,1186,1437,251
22785,1,1,425,1424,999
22786,0,0,243,0,-243
22787,1,1,1141,1408,267
22788,0,0,59,0,-59
22789,1,0,3,0,-3
22790,0,0,11,0,-11
22791,0,0,15,0,-15
22792,1,0,7,0,-7
22793,1,0,115,0,-115
22794,1,0,241,0,-241
22795,1,1,1072,1729,657
22796,0,0,363,0,-363
22797,1,0,4,0,-4
22798,0,0,8,0,-8
22799,1,1,127,1532,1405
22800,0,0,11,0,-11
22801,0,0,5,0,-5
22802,0,0,95,0,-95
22803,1,1,139,1280,1141
22804,1,1,222,1506,1284
22805,1,1,380,1431,1051
22806,1,1,393,1395,1002
22807,1,1,496,2698,2202
22808,0,0,87,0,-87
22809,0,0,31,0,-31
22810,0,0,51,0,-51
22811,0,0,13,0,-13
22812,1,1,664,1319,655
22813,0,0,47,0,-47
22814,0,0,18,0,-18
22815,1,0,111,0,-111
22816,1,0,88,0,-88
22817,1,1,839,1660,821
22818,1,0,30,0,-30
22819,0,0,43,0,-43
22820,1,0,81,0,-81
22821,1,0,209,0,-209
22822,1,0,10,0,-10
22823,1,1,248,1571,1323
22824,0,0,105,0,-105
22825,1,1,1296,2132,836
22826,1,0,11,0,-11
22827,1,1,559,2223,1664
22828,1,0,66,0,-66
22829,0,0,68,0,-68
22830,1,1,356,1454,1098
22831,0,0,35,0,-35
22832,1,0,1,0,-1
22833,1,1,342,1957,1615
22834,0,0,106,0,-106
22835,0,0,264,0,-264
22836,0,0,145,0,-145
22837,1,0,132,0,-132
22838,1,1,744,2448,1704
22839,0,0,64,0,-64
22840,0,0,34,0,-34
22841,1,1,470,1403,933
22842,1,1,249,1312,1063
22843,1,0,56,0,-56
22844,1,0,15,0,-15
22845,1,0,22,0,-22
22846,0,0,15,0,-15
22847,1,1,351,1462,1111
22848,1,0,17,0,-17
22849,1,1,870,1425,555
22850,0,0,3,0,-3
22851,1,0,108,0,-108
22852,1,1,291,1254,963
22853,1,1,423,1796,1373
22854,0,0,11,0,-11
22855,1,1,187,1646,1459
22856,1,0,2,0,-2
22857,0,0,34,0,-34
22858,1,1,699,1632,933
22859,1,0,21,0,-21
22860,1,0,99,0,-99
22861,0,0,127,0,-127
22862,0,0,26,0,-26
22863,0,0,27,0,-27
22864,1,0,18,0,-18
22865,1,0,49,0,-49
22866,1,1,572,1356,784
22867,1,1,779,1964,1185
22868,1,0,3,0,-3
22869,1,0,126,0,-126
22870,1,0,5,0,-5
22871,0,0,34,0,-34
22872,0,0,137,0,-137
22873,0,0,9,0,-9
22874,0,0,59,0,-59
22875,1,0,23,0,-23
22876,1,0,60,0,-60
22877,1,1,661,1405,744
22878,0,0,46,0,-46
22879,0,0,39,0,-39
22880,0,0,41,0,-41
22881,1,1,116,1291,1175
22882,0,0,94,0,-94
22883,1,0,153,0,-153
22884,1,0,28,0,-28
22885,1,1,200,1561,1361
22886,1,0,69,0,-69
22887,0,0,21,0,-21
22888,0,0,45,0,-45
22889,1,1,449,2165,1716
22890,1,1,328,1304,976
22891,0,0,28,0,-28
22892,1,1,2784,1618,-1166
22893,0,0,18,0,-18
22894,0,0,23,0,-23
22895,0,0,11,0,-11
22896,1,1,168,2096,1928
22897,1,1,1312,1357,45
22898,0,0,34,0,-34
22899,1,1,127,3024,2897
22900,1,0,15,0,-15
22901,0,0,111,0,-111
22902,1,0,20,0,-20
22903,0,0,25,0,-25
22904,1,1,1245,3070,1825
22905,1,0,86,0,-86
22906,0,0,14,0,-14
22907,1,0,93,0,-93
22908,1,1,702,1371,669
22909,1,0,16,0,-16
22910,1,0,4,0,-4
22911,0,0,200,0,-200
22912,0,0,31,0,-31
22913,0,0,30,0,-30
22914,1,0,14,0,-14
22915,0,0,69,0,-69
22916,0,0,57,0,-57
22917,0,0,55,0,-55
22918,0,0,6,0,-6
22919,0,0,112,0,-112
22920,0,0,24,0,-24
22921,1,0,2,0,-2
22922,1,1,706,1861,1155
22923,0,0,33,0,-33
22924,1,0,7,0,-7
22925,0,0,150,0,-150
22926,0,0,27,0,-27
22927,0,0,19,0,-19
22928,0,0,93,0,-93
22929,0,0,19,0,-19
22930,1,0,39,0,-39
22931,0,0,24,0,-24
22932,0,0,1,0,-1
22933,1,0,67,0,-67
22934,0,0,2,0,-2
22935,0,0,195,0,-195
22936,0,0,22,0,-22
22937,1,1,881,1386,505
22938,1,0,32,0,-32
22939,1,1,40,1482,1442
22940,1,0,1,0,-1
22941,1,1,483,2147,1664
22942,1,0,132,0,-132
22943,1,1,1282,1248,-34
22944,0,0,28,0,-28
22945,0,0,151,0,-151
22946,0,0,64,0,-64
22947,1,0,205,0,-205
22948,1,1,2198,2162,-36
22949,0,0,50,0,-50
22950,1,1,1449,1721,272
22951,1,0,22,0,-22
22952,1,0,47,0,-47
22953,1,1,1054,1324,270
22954,1,0,20,0,-20
22955,1,0,55,0,-55
22956,1,0,72,0,-72
22957,0,0,43,0,-43
22958,1,1,502,1350,848
22959,1,0,0,0,0
22960,0,0,1,0,-1
22961,1,0,54,0,-54
22962,1,0,84,0,-84
22963,0,0,7,0,-7
22964,0,0,24,0,-24
22965,0,0,1,0,-1
22966,1,1,70,1408,1338
22967,0,0,7,0,-7
22968,1,0,34,0,-34
22969,0,0,9,0,-9
22970,0,0,6,0,-6
22971,1,0,26,0,-26
22972,1,1,1046,1546,500
22973,0,0,110,0,-110
22974,1,1,21,1382,1361
22975,1,1,89,1646,1557
22976,0,0,92,0,-92
22977,0,0,23,0,-23
22978,0,0,17,0,-17
22979,1,1,213,1269,1056
22980,1,1,281,1428,1147
22981,0,0,11,0,-11
22982,1,0,159,0,-159
22983,1,0,123,0,-123
22984,0,0,87,0,-87
22985,0,0,33,0,-33
22986,1,0,11,0,-11
22987,1,1,268,1390,1122
22988,1,0,18,0,-18
22989,0,0,47,0,-47
22990,1,1,566,1474,908
22991,1,0,88,0,-88
22992,1,0,25,0,-25
22993,1,1,1302,1350,48
22994,0,0,97,0,-97
22995,1,0,42,0,-42
22996,1,0,101,0,-101
22997,0,0,121,0,-121
22998,1,1,594,1431,837
22999,0,0,28,0,-28
23000,1,0,73,0,-73
23001,1,0,59,0,-59
23002,0,0,108,0,-108
23003,0,0,95,0,-95
23004,1,0,8,0,-8
23005,1,0,26,0,-26
23006,1,1,213,6324,6111
23007,1,0,30,0,-30
23008,0,0,22,0,-22
23009,0,0,12,0,-12
23010,1,1,168,1770,1602
23011,1,1,308,1424,1116
23012,0,0,65,0,-65
23013,1,1,198,1448,1250
23014,1,1,389,1762,1373
23015,1,1,164,2393,2229
23016,1,1,1573,1508,-65
23017,1,0,9,0,-9
23018,1,1,1427,1284,-143
23019,1,1,79,1329,1250
23020,1,1,34,1411,1377
23021,1,1,177,1405,1228
23022,1,0,10,0,-10
23023,1,1,182,1479,1297
23024,0,0,42,0,-42
23025,1,0,29,0,-29
23026,1,0,32,0,-32
23027,1,1,394,1826,1432
23028,1,1,125,2042,1917
23029,1,1,757,1500,743
23030,1,1,159,1992,1833
23031,0,0,107,0,-107
23032,0,0,0,0,0
23033,1,1,376,1565,1189
23034,1,0,50,0,-50
23035,0,0,72,0,-72
23036,1,1,710,1760,1050
23037,1,1,126,1320,1194
23038,0,0,5,0,-5
23039,1,1,239,1241,1002
23040,1,1,272,1407,1135
23041,0,0,85,0,-85
23042,1,1,166,1629,1463
23043,1,1,289,1569,1280
23044,1,0,58,0,-58
23045,1,1,400,1235,835
23046,1,0,91,0,-91
23047,0,0,23,0,-23
23048,0,0,60,0,-60
23049,0,0,98,0,-98
23050,1,1,41,1412,1371
23051,1,1,779,1938,1159
23052,1,1,197,1247,1050
23053,1,0,16,0,-16
23054,1,1,610,1243,633
23055,1,0,14,0,-14
23056,0,0,15,0,-15
23057,1,1,320,1878,1558
23058,1,0,10,0,-10
23059,1,0,9,0,-9
23060,0,0,43,0,-43
23061,1,1,268,1293,1025
23062,1,1,269,1929,1660
23063,0,0,60,0,-60
23064,1,0,28,0,-28
23065,0,0,10,0,-10
23066,1,0,37,0,-37
23067,1,0,23,0,-23
23068,1,1,104,2986,2882
23069,1,0,12,0,-12
23070,1,0,57,0,-57
23071,0,0,19,0,-19
23072,1,1,427,1383,956
23073,1,1,374,2785,2411
23074,0,0,100,0,-100
23075,0,0,1,0,-1
23076,1,1,855,2069,1214
23077,1,0,53,0,-53
23078,1,1,61,1245,1184
23079,1,1,1033,1416,383
23080,1,1,1273,1263,-10
23081,0,0,59,0,-59
23082,1,1,249,3303,3054
23083,1,0,89,0,-89
23084,0,0,34,0,-34
23085,1,1,1364,1347,-17
23086,0,0,18,0,-18
23087,1,1,953,2002,1049
23088,1,0,34,0,-34
23089,1,1,145,1318,1173
23090,0,0,30,0,-30
23091,0,0,50,0,-50
23092,1,0,4,0,-4
23093,1,0,85,0,-85
23094,1,0,30,0,-30
23095,0,0,205,0,-205
23096,0,0,70,0,-70
23097,0,0,21,0,-21
23098,1,1,294,1281,987
23099,0,0,17,0,-17
23100,1,1,37,1928,1891
23101,1,1,251,1348,1097
23102,1,1,386,1313,927
23103,0,0,0,0,0
23104,1,0,42,0,-42
23105,0,0,1,0,-1
23106,1,0,5,0,-5
23107,0,0,19,0,-19
23108,1,0,140,0,-140
23109,0,0,14,0,-14
23110,1,0,14,0,-14
23111,1,0,8,0,-8
23112,0,0,7,0,-7
23113,1,1,224,1536,1312
23114,0,0,22,0,-22
23115,1,1,436,1236,800
23116,1,0,27,0,-27
23117,1,0,38,0,-38
23118,0,0,19,0,-19
23119,1,1,710,2316,1606
23120,1,1,205,1391,1186
23121,0,0,188,0,-188
23122,1,1,294,1751,1457
23123,0,0,4,0,-4
23124,0,0,34,0,-34
23125,1,1,400,1712,1312
23126,0,0,10,0,-10
23127,0,0,6,0,-6
23128,1,1,512,1292,780
23129,1,1,725,1263,538
23130,1,0,136,0,-136
23131,1,1,866,1708,842
23132,1,0,1,0,-1
23133,1,0,27,0,-27
23134,1,0,100,0,-100
23135,1,0,26,0,-26
23136,1,0,23,0,-23
23137,0,0,47,0,-47
23138,1,0,56,0,-56
23139,1,0,18,0,-18
23140,0,0,100,0,-100
23141,1,1,218,2465,2247
23142,0,0,15,0,-15
23143,0,0,45,0,-45
23144,1,1,225,1667,1442
23145,1,0,1,0,-1
23146,0,0,81,0,-81
23147,1,1,53,1340,1287
23148,0,0,125,0,-125
23149,0,0,142,0,-142
23150,1,1,59,1576,1517
23151,1,0,8,0,-8
23152,1,0,78,0,-78
23153,0,0,88,0,-88
23154,1,0,4,0,-4
23155,0,0,142,0,-142
23156,1,1,769,1982,1213
23157,1,1,504,2141,1637
23158,0,0,33,0,-33
23159,1,0,11,0,-11
23160,1,0,20,0,-20
23161,1,0,2,0,-2
23162,1,1,653,1332,679
23163,1,0,33,0,-33
23164,1,1,564,1334,770
23165,1,1,255,1745,1490
23166,1,0,148,0,-148
23167,0,0,43,0,-43
23168,1,0,60,0,-60
23169,1,1,505,3018,2513
23170,0,0,66,0,-66
23171,1,0,0,0,0
23172,0,0,34,0,-34
23173,1,1,236,1484,1248
23174,0,0,8,0,-8
23175,1,0,25,0,-25
23176,0,0,211,0,-211
23177,1,0,1,0,-1
23178,1,1,234,1876,1642
23179,1,0,12,0,-12
23180,1,1,347,1253,906
23181,1,1,383,1528,1145
23182,0,0,8,0,-8
23183,1,0,14,0,-14
23184,1,1,1463,3124,1661
23185,1,1,117,2783,2666
23186,0,0,33,0,-33
23187,1,0,32,0,-32
23188,1,1,491,1470,979
23189,1,1,297,2023,1726
23190,1,0,57,0,-57
23191,0,0,8,0,-8
23192,1,0,43,0,-43
23193,1,0,35,0,-35
23194,1,0,101,0,-101
23195,1,0,27,0,-27
23196,1,0,89,0,-89
23197,0,0,44,0,-44
23198,0,0,57,0,-57
23199,0,0,20,0,-20
23200,1,0,57,0,-57
23201,1,1,96,1895,1799
23202,0,0,3,0,-3
23203,0,0,123,0,-123
23204,0,0,243,0,-243
23205,0,0,52,0,-52
23206,1,1,840,1281,441
23207,0,0,18,0,-18
23208,1,0,12,0,-12
23209,1,0,60,0,-60
23210,1,0,58,0,-58
23211,0,0,35,0,-35
23212,0,0,38,0,-38
23213,1,0,13,0,-13
23214,0,0,23,0,-23
23215,0,0,11,0,-11
23216,1,0,11,0,-11
23217,0,0,98,0,-98
23218,1,1,556,3104,2548
23219,1,0,88,0,-88
23220,0,0,28,0,-28
23221,0,0,39,0,-39
23222,1,1,377,1259,882
23223,0,0,31,0,-31
23224,1,0,23,0,-23
23225,0,0,12,0,-12
23226,0,0,19,0,-19
23227,1,0,29,0,-29
23228,0,0,4,0,-4
23229,1,0,13,0,-13
23230,0,0,112,0,-112
23231,1,1,639,1801,1162
23232,1,1,516,1613,1097
23233,1,1,2198,1289,-909
23234,0,0,39,0,-39
23235,0,0,99,0,-99
23236,1,0,2,0,-2
23237,1,0,17,0,-17
23238,1,0,162,0,-162
23239,1,0,20,0,-20
23240,1,0,15,0,-15
23241,1,1,220,1240,1020
23242,0,0,38,0,-38
23243,1,0,4,0,-4
23244,1,1,79,5171,5092
23245,0,0,97,0,-97
23246,1,1,430,1305,875
23247,0,0,52,0,-52
23248,1,0,28,0,-28
23249,1,1,28,1430,1402
23250,1,0,73,0,-73
23251,1,0,4,0,-4
23252,1,0,27,0,-27
23253,1,1,791,1631,840
23254,1,0,52,0,-52
23255,1,0,95,0,-95
23256,0,0,58,0,-58
23257,1,0,33,0,-33
23258,1,0,22,0,-22
23259,1,1,83,1390,1307
23260,1,0,9,0,-9
23261,0,0,34,0,-34
23262,0,0,1,0,-1
23263,1,1,392,1241,849
23264,1,1,796,2595,1799
23265,1,1,172,1973,1801
23266,1,0,10,0,-10
23267,1,1,768,1400,632
23268,1,0,20,0,-20
23269,1,0,9,0,-9
23270,1,1,96,1458,1362
23271,0,0,66,0,-66
23272,1,0,3,0,-3
23273,1,1,186,1422,1236
23274,1,1,700,1356,656
23275,1,0,81,0,-81
23276,0,0,49,0,-49
23277,1,1,500,1654,1154
23278,1,1,104,1777,1673
23279,1,1,481,1559,1078
23280,0,0,42,0,-42
23281,0,0,118,0,-118
23282,1,1,159,2284,2125
23283,1,1,232,1344,1112
23284,1,1,727,1525,798
23285,0,0,32,0,-32
23286,1,1,135,1950,1815
23287,1,0,41,0,-41
23288,1,1,1778,1535,-243
23289,1,0,140,0,-140
23290,1,0,75,0,-75
23291,0,0,39,0,-39
23292,0,0,1,0,-1
23293,1,1,292,1770,1478
23294,1,1,444,2415,1971
23295,0,0,90,0,-90
23296,1,0,118,0,-118
23297,1,1,631,1868,1237
23298,0,0,47,0,-47
23299,1,1,141,1474,1333
23300,1,1,1399,1744,345
23301,1,0,7,0,-7
23302,0,0,10,0,-10
23303,0,0,248,0,-248
23304,0,0,80,0,-80
23305,1,0,24,0,-24
23306,0,0,4,0,-4
23307,1,0,52,0,-52
23308,1,1,112,1605,1493
23309,1,1,131,1895,1764
23310,1,1,386,1259,873
23311,0,0,5,0,-5
23312,1,1,714,1254,540
23313,0,0,181,0,-181
23314,1,1,11,1265,1254
23315,0,0,89,0,-89
23316,0,0,8,0,-8
23317,1,0,0,0,0
23318,1,0,10,0,-10
23319,1,1,761,1486,725
23320,0,0,31,0,-31
23321,1,1,1026,1639,613
23322,1,1,449,1443,994
23323,1,0,76,0,-76
23324,1,1,1416,1399,-17
23325,1,0,1,0,-1
23326,1,1,634,1345,711
23327,0,0,137,0,-137
23328,1,0,206,0,-206
23329,1,1,150,2536,2386
23330,1,0,4,0,-4
23331,0,0,23,0,-23
23332,1,1,80,1636,1556
23333,1,1,802,2698,1896
23334,0,0,70,0,-70
23335,1,0,18,0,-18
23336,1,1,98,1289,1191
23337,1,1,670,1245,575
23338,0,0,80,0,-80
23339,0,0,132,0,-132
23340,0,0,4,0,-4
23341,0,0,146,0,-146
23342,1,1,474,1722,1248
23343,1,0,10,0,-10
23344,1,1,401,1253,852
23345,1,1,1707,1770,63
23346,1,0,162,0,-162
23347,1,0,27,0,-27
23348,0,0,46,0,-46
23349,1,1,954,1265,311
23350,1,0,30,0,-30
23351,1,1,77,1878,1801
23352,1,0,18,0,-18
23353,0,0,17,0,-17
23354,1,0,58,0,-58
23355,1,0,65,0,-65
23356,1,1,452,1549,1097
23357,1,1,1581,1317,-264
23358,1,1,1027,2186,1159
23359,0,0,111,0,-111
23360,0,0,2,0,-2
23361,1,1,961,1529,568
